year_start,year_end,flow_type,dest_statefips,origin_statefips,origin_state_abbr,origin_state_name,n_returns,n_exemptions,agi_thousands
2014,2015,outflow,40,08,CO,"Colorado",1453,2746,84985
2014,2015,outflow,40,12,FL,"Florida",1425,2715,124792
2014,2015,outflow,40,29,MO,"Missouri",1414,2762,61241
2014,2015,outflow,40,57,FR,"Foreign",784,1572,35636
2014,2015,outflow,40,04,AZ,"Arizona",704,1291,29822
2014,2015,outflow,40,53,WA,"Washington",667,1306,30094
2014,2015,outflow,40,13,GA,"Georgia",659,1349,33418
2014,2015,outflow,40,37,NC,"North Carolina",580,1194,26621
2014,2015,outflow,40,47,TN,"Tennessee",506,1051,21160
2014,2015,outflow,40,17,IL,"Illinois",502,930,20310
2014,2015,outflow,40,36,NY,"New York",462,777,18170
2014,2015,outflow,40,51,VA,"Virginia",454,910,23894
2014,2015,outflow,40,22,LA,"Louisiana",452,889,19106
2014,2015,outflow,40,35,NM,"New Mexico",433,901,17418
2014,2015,outflow,40,39,OH,"Ohio",386,757,16191
2014,2015,outflow,40,26,MI,"Michigan",325,634,14711
2014,2015,outflow,40,41,OR,"Oregon",302,560,12608
2014,2015,outflow,40,45,SC,"South Carolina",301,617,12419
2014,2015,outflow,40,42,PA,"Pennsylvania",300,523,15745
2014,2015,outflow,40,01,AL,"Alabama",300,615,15592
2014,2015,outflow,40,32,NV,"Nevada",293,541,11563
2014,2015,outflow,40,18,IN,"Indiana",261,488,9230
2014,2015,outflow,40,19,IA,"Iowa",242,456,7790
2014,2015,outflow,40,31,NE,"Nebraska",234,531,14129
2014,2015,outflow,40,24,MD,"Maryland",219,439,11538
2014,2015,outflow,40,28,MS,"Mississippi",214,409,8297
2014,2015,outflow,40,21,KY,"Kentucky",211,425,8916
2014,2015,outflow,40,15,HI,"Hawaii",201,432,24304
2014,2015,outflow,40,55,WI,"Wisconsin",196,378,8155
2014,2015,outflow,40,02,AK,"Alaska",193,378,8607
2014,2015,outflow,40,27,MN,"Minnesota",183,350,7384
2014,2015,outflow,40,49,UT,"Utah",158,331,11977
2014,2015,outflow,40,30,MT,"Montana",130,255,5254
2014,2015,outflow,40,56,WY,"Wyoming",129,279,6358
2014,2015,outflow,40,38,ND,"North Dakota",128,236,6457
2014,2015,outflow,40,34,NJ,"New Jersey",127,215,5986
2014,2015,outflow,40,25,MA,"Massachusetts",121,224,5628
2014,2015,outflow,40,16,ID,"Idaho",101,202,3875
2014,2015,outflow,40,46,SD,"South Dakota",97,179,4154
2014,2015,outflow,40,54,WV,"West Virginia",69,151,3833
2014,2015,outflow,40,09,CT,"Connecticut",61,105,2892
2014,2015,outflow,40,11,DC,"District Of Columbia",47,59,2509
2014,2015,outflow,40,33,NH,"New Hampshire",40,60,1317
2014,2015,outflow,40,44,RI,"Rhode Island",30,58,3360
2014,2015,outflow,40,23,ME,"Maine",30,66,1342
2014,2015,outflow,40,10,DE,"Delaware",29,56,1062
2014,2015,outflow,40,50,VT,"Vermont",21,33,1587
2014,2015,outflow,41,96,OR,"OR Total Migration-US and Foreign",35208,62183,1834549
2014,2015,outflow,41,97,OR,"OR Total Migration-US",34274,60511,1785303
2014,2015,outflow,41,98,OR,"OR Total Migration-Foreign",934,1672,49246
2014,2015,outflow,41,97,OR,"OR Total Migration-Same State",43321,74033,2083758
2014,2015,outflow,41,41,OR,"OR Non-migrants",1413621,2971054,96003132
2014,2015,outflow,41,53,WA,"Washington",10019,19158,528749
2014,2015,outflow,41,06,CA,"California",6605,10976,338634
2014,2015,outflow,41,04,AZ,"Arizona",1792,3082,112639
2014,2015,outflow,41,48,TX,"Texas",1743,3182,87884
2014,2015,outflow,41,16,ID,"Idaho",1472,2894,68881
2014,2015,outflow,41,08,CO,"Colorado",1025,1682,64105
2014,2015,outflow,41,12,FL,"Florida",966,1619,58588
2014,2015,outflow,41,32,NV,"Nevada",952,1654,62527
2014,2015,outflow,41,57,FR,"Foreign",934,1672,49246
2014,2015,outflow,41,49,UT,"Utah",655,1214,28844
2014,2015,outflow,41,36,NY,"New York",639,879,42458
2014,2015,outflow,41,02,AK,"Alaska",567,945,24363
2014,2015,outflow,41,15,HI,"Hawaii",549,922,23668
2014,2015,outflow,41,30,MT,"Montana",537,876,21035
2014,2015,outflow,41,37,NC,"North Carolina",416,733,20488
2014,2015,outflow,41,17,IL,"Illinois",394,610,16674
2014,2015,outflow,41,51,VA,"Virginia",330,529,15758
2014,2015,outflow,41,13,GA,"Georgia",305,557,14178
2014,2015,outflow,41,27,MN,"Minnesota",301,488,13873
2014,2015,outflow,41,42,PA,"Pennsylvania",295,467,18034
2014,2015,outflow,41,29,MO,"Missouri",289,508,13068
2014,2015,outflow,41,26,MI,"Michigan",288,531,13443
2014,2015,outflow,41,35,NM,"New Mexico",285,466,12524
2014,2015,outflow,41,38,ND,"North Dakota",283,505,14694
2014,2015,outflow,41,25,MA,"Massachusetts",278,408,17898
2014,2015,outflow,41,47,TN,"Tennessee",264,458,10761
2014,2015,outflow,41,39,OH,"Ohio",263,457,15137
2014,2015,outflow,41,55,WI,"Wisconsin",223,361,8904
2014,2015,outflow,41,20,KS,"Kansas",190,325,7830
2014,2015,outflow,41,40,OK,"Oklahoma",185,372,8583
2014,2015,outflow,41,24,MD,"Maryland",181,294,8886
2014,2015,outflow,41,56,WY,"Wyoming",180,313,11200
2014,2015,outflow,41,18,IN,"Indiana",155,269,5860
2014,2015,outflow,41,34,NJ,"New Jersey",150,267,9745
2014,2015,outflow,41,45,SC,"South Carolina",144,248,5896
2014,2015,outflow,41,05,AR,"Arkansas",141,255,4845
2014,2015,outflow,41,22,LA,"Louisiana",136,214,5095
2014,2015,outflow,41,19,IA,"Iowa",131,222,4998
2014,2015,outflow,41,31,NE,"Nebraska",130,255,6180
2014,2015,outflow,41,46,SD,"South Dakota",108,186,5241
2014,2015,outflow,41,21,KY,"Kentucky",105,193,4066
2014,2015,outflow,41,01,AL,"Alabama",97,179,5421
2014,2015,outflow,41,09,CT,"Connecticut",94,161,5939
2014,2015,outflow,41,11,DC,"District Of Columbia",89,98,4005
2014,2015,outflow,41,23,ME,"Maine",79,123,3693
2014,2015,outflow,41,28,MS,"Mississippi",63,110,1938
2014,2015,outflow,41,50,VT,"Vermont",52,65,1323
2014,2015,outflow,41,33,NH,"New Hampshire",47,62,3167
2014,2015,outflow,41,54,WV,"West Virginia",34,55,1461
2014,2015,outflow,41,44,RI,"Rhode Island",24,32,1062
2014,2015,outflow,41,10,DE,"Delaware",24,52,1058
2014,2015,outflow,42,96,PA,"PA Total Migration-US and Foreign",86354,146026,5507902
2014,2015,outflow,42,97,PA,"PA Total Migration-US",83973,141602,5328254
2014,2015,outflow,42,98,PA,"PA Total Migration-Foreign",2381,4424,179648
2014,2015,outflow,42,97,PA,"PA Total Migration-Same State",98576,163773,4891744
2014,2015,outflow,42,42,PA,"PA Non-migrants",4921106,10126840,356331280
2014,2015,outflow,42,12,FL,"Florida",10438,18180,1017451
2014,2015,outflow,42,34,NJ,"New Jersey",9395,15610,559487
2014,2015,outflow,42,36,NY,"New York",9103,14750,472157
2014,2015,outflow,42,24,MD,"Maryland",5279,8542,268496
2014,2015,outflow,42,06,CA,"California",4789,7113,340369
2014,2015,outflow,42,48,TX,"Texas",4606,8509,279628
2014,2015,outflow,42,51,VA,"Virginia",4103,6742,238250
2014,2015,outflow,42,39,OH,"Ohio",3892,6484,186580
2014,2015,outflow,42,37,NC,"North Carolina",3764,6775,209115
2014,2015,outflow,42,10,DE,"Delaware",3051,5547,188303
2014,2015,outflow,42,57,FR,"Foreign",2381,4424,179648
2014,2015,outflow,42,13,GA,"Georgia",2229,4233,112848
2014,2015,outflow,42,45,SC,"South Carolina",2038,3599,151451
2014,2015,outflow,42,25,MA,"Massachusetts",1805,2708,145523
2014,2015,outflow,42,08,CO,"Colorado",1703,2598,94264
2014,2015,outflow,42,17,IL,"Illinois",1408,2334,98410
2014,2015,outflow,42,04,AZ,"Arizona",1303,2219,88518
2014,2015,outflow,42,54,WV,"West Virginia",1256,2194,65330
2014,2015,outflow,42,47,TN,"Tennessee",1125,1956,68168
2014,2015,outflow,42,53,WA,"Washington",1038,1699,72129
2014,2015,outflow,42,26,MI,"Michigan",939,1663,74537
2014,2015,outflow,42,09,CT,"Connecticut",921,1500,63047
2014,2015,outflow,42,18,IN,"Indiana",723,1334,44671
2014,2015,outflow,42,11,DC,"District Of Columbia",704,815,38572
2014,2015,outflow,42,32,NV,"Nevada",652,1017,32780
2014,2015,outflow,42,21,KY,"Kentucky",513,924,21930
2014,2015,outflow,42,29,MO,"Missouri",511,954,30059
2014,2015,outflow,42,41,OR,"Oregon",480,714,23755
2014,2015,outflow,42,55,WI,"Wisconsin",469,864,27926
2014,2015,outflow,42,22,LA,"Louisiana",442,741,24569
2014,2015,outflow,42,01,AL,"Alabama",440,850,23033
2014,2015,outflow,42,27,MN,"Minnesota",431,726,27981
2014,2015,outflow,42,40,OK,"Oklahoma",378,702,20706
2014,2015,outflow,42,15,HI,"Hawaii",336,589,18168
2014,2015,outflow,42,33,NH,"New Hampshire",307,497,22599
2014,2015,outflow,42,20,KS,"Kansas",298,534,13256
2014,2015,outflow,42,23,ME,"Maine",296,465,14129
2014,2015,outflow,42,49,UT,"Utah",277,480,16608
2014,2015,outflow,42,19,IA,"Iowa",266,512,13158
2014,2015,outflow,42,35,NM,"New Mexico",254,412,10822
2014,2015,outflow,42,38,ND,"North Dakota",247,456,8907
2014,2015,outflow,42,44,RI,"Rhode Island",233,393,12847
2014,2015,outflow,42,02,AK,"Alaska",212,367,10467
2014,2015,outflow,42,50,VT,"Vermont",207,307,7934
2014,2015,outflow,42,28,MS,"Mississippi",206,387,9412
2014,2015,outflow,42,05,AR,"Arkansas",205,395,11838
2014,2015,outflow,42,31,NE,"Nebraska",158,302,8351
2014,2015,outflow,42,30,MT,"Montana",155,248,18441
2014,2015,outflow,42,16,ID,"Idaho",145,257,7678
2014,2015,outflow,42,56,WY,"Wyoming",133,227,8604
2014,2015,outflow,42,46,SD,"South Dakota",110,178,4992
2014,2015,outflow,44,96,RI,"RI Total Migration-US and Foreign",11913,19457,824190
2014,2015,outflow,44,97,RI,"RI Total Migration-US",11658,18977,806498
2014,2015,outflow,44,98,RI,"RI Total Migration-Foreign",255,480,17692
2014,2015,outflow,44,97,RI,"RI Total Migration-Same State",6564,10299,388549
2014,2015,outflow,44,44,RI,"RI Non-migrants",409163,808142,29219095
2014,2015,outflow,44,25,MA,"Massachusetts",3606,5610,219315
2014,2015,outflow,44,12,FL,"Florida",1598,2820,220498
2014,2015,outflow,44,09,CT,"Connecticut",904,1446,47833
2014,2015,outflow,44,36,NY,"New York",777,1164,33892
2014,2015,outflow,44,06,CA,"California",630,950,38278
2014,2015,outflow,44,48,TX,"Texas",427,754,31410
2014,2015,outflow,44,51,VA,"Virginia",306,582,18427
2014,2015,outflow,44,37,NC,"North Carolina",293,526,13895
2014,2015,outflow,44,42,PA,"Pennsylvania",279,452,14005
2014,2015,outflow,44,57,FR,"Foreign",255,480,17692
2014,2015,outflow,44,33,NH,"New Hampshire",253,378,18019
2014,2015,outflow,44,34,NJ,"New Jersey",247,400,13628
2014,2015,outflow,44,13,GA,"Georgia",209,381,10144
2014,2015,outflow,44,45,SC,"South Carolina",184,336,9806
2014,2015,outflow,44,24,MD,"Maryland",177,280,7859
2014,2015,outflow,44,23,ME,"Maine",135,208,5357
2014,2015,outflow,44,17,IL,"Illinois",135,207,9299
2014,2015,outflow,44,53,WA,"Washington",127,201,6338
2014,2015,outflow,44,08,CO,"Colorado",126,172,5287
2014,2015,outflow,44,39,OH,"Ohio",116,223,5873
2014,2015,outflow,44,04,AZ,"Arizona",111,207,8660
2014,2015,outflow,44,47,TN,"Tennessee",85,140,4110
2014,2015,outflow,44,50,VT,"Vermont",79,118,4233
2014,2015,outflow,44,41,OR,"Oregon",64,97,4189
2014,2015,outflow,44,32,NV,"Nevada",62,101,2744
2014,2015,outflow,44,22,LA,"Louisiana",61,104,4129
2014,2015,outflow,44,26,MI,"Michigan",60,96,3976
2014,2015,outflow,44,11,DC,"District Of Columbia",59,69,14343
2014,2015,outflow,44,15,HI,"Hawaii",52,95,5072
2014,2015,outflow,44,21,KY,"Kentucky",48,82,2346
2014,2015,outflow,44,18,IN,"Indiana",48,80,1984
2014,2015,outflow,44,27,MN,"Minnesota",43,79,3639
2014,2015,outflow,44,29,MO,"Missouri",41,50,1277
2014,2015,outflow,44,49,UT,"Utah",40,69,2095
2014,2015,outflow,44,01,AL,"Alabama",31,70,1432
2014,2015,outflow,44,55,WI,"Wisconsin",30,48,1163
2014,2015,outflow,44,20,KS,"Kansas",30,57,1476
2014,2015,outflow,44,19,IA,"Iowa",29,64,1342
2014,2015,outflow,44,10,DE,"Delaware",29,48,1319
2014,2015,outflow,44,35,NM,"New Mexico",24,34,1434
2014,2015,outflow,44,40,OK,"Oklahoma",22,47,964
2014,2015,outflow,44,28,MS,"Mississippi",20,35,752
2014,2015,outflow,44,38,ND,"North Dakota",16,22,624
2014,2015,outflow,44,30,MT,"Montana",16,24,2744
2014,2015,outflow,44,31,NE,"Nebraska",15,30,809
2014,2015,outflow,44,02,AK,"Alaska",14,21,479
2014,2015,outflow,44,05,AR,"Arkansas",-1,-1,-1
2014,2015,outflow,44,54,WV,"West Virginia",-1,-1,-1
2014,2015,outflow,44,56,WY,"Wyoming",-1,-1,-1
2014,2015,outflow,44,16,ID,"Idaho",-1,-1,-1
2014,2015,outflow,44,46,SD,"South Dakota",-1,-1,-1
2014,2015,outflow,45,96,SC,"SC Total Migration-US and Foreign",42847,78749,1981736
2014,2015,outflow,45,97,SC,"SC Total Migration-US",41676,76390,1921798
2014,2015,outflow,45,98,SC,"SC Total Migration-Foreign",1171,2359,59938
2014,2015,outflow,45,97,SC,"SC Total Migration-Same State",49257,95715,1935322
2014,2015,outflow,45,45,SC,"SC Non-migrants",1635884,3554356,98288141
2014,2015,outflow,45,37,NC,"North Carolina",8791,16289,420420
2014,2015,outflow,45,13,GA,"Georgia",5428,10368,226573
2014,2015,outflow,45,12,FL,"Florida",4416,8079,239369
2014,2015,outflow,45,48,TX,"Texas",2380,4673,126632
2014,2015,outflow,45,36,NY,"New York",2113,3357,71771
2014,2015,outflow,45,51,VA,"Virginia",1972,3634,92804
2014,2015,outflow,45,06,CA,"California",1535,2675,70252
2014,2015,outflow,45,47,TN,"Tennessee",1255,2398,65013
2014,2015,outflow,45,57,FR,"Foreign",1171,2359,59938
2014,2015,outflow,45,42,PA,"Pennsylvania",1130,1958,46534
2014,2015,outflow,45,39,OH,"Ohio",1059,1992,43961
2014,2015,outflow,45,24,MD,"Maryland",816,1414,34123
2014,2015,outflow,45,34,NJ,"New Jersey",714,1273,28896
2014,2015,outflow,45,53,WA,"Washington",695,1319,36158
2014,2015,outflow,45,08,CO,"Colorado",659,1086,21894
2014,2015,outflow,45,01,AL,"Alabama",637,1220,31594
2014,2015,outflow,45,26,MI,"Michigan",609,1132,28591
2014,2015,outflow,45,17,IL,"Illinois",584,975,28324
2014,2015,outflow,45,21,KY,"Kentucky",488,987,19287
2014,2015,outflow,45,04,AZ,"Arizona",447,799,21284
2014,2015,outflow,45,18,IN,"Indiana",440,865,19742
2014,2015,outflow,45,25,MA,"Massachusetts",436,678,19837
2014,2015,outflow,45,09,CT,"Connecticut",383,626,16920
2014,2015,outflow,45,22,LA,"Louisiana",379,690,16876
2014,2015,outflow,45,29,MO,"Missouri",355,669,15424
2014,2015,outflow,45,15,HI,"Hawaii",309,588,12902
2014,2015,outflow,45,54,WV,"West Virginia",295,579,10046
2014,2015,outflow,45,28,MS,"Mississippi",247,490,11838
2014,2015,outflow,45,55,WI,"Wisconsin",235,421,10904
2014,2015,outflow,45,40,OK,"Oklahoma",233,464,9434
2014,2015,outflow,45,20,KS,"Kansas",230,464,10145
2014,2015,outflow,45,41,OR,"Oregon",222,383,10633
2014,2015,outflow,45,32,NV,"Nevada",205,329,8138
2014,2015,outflow,45,05,AR,"Arkansas",188,386,10265
2014,2015,outflow,45,27,MN,"Minnesota",167,288,8015
2014,2015,outflow,45,11,DC,"District Of Columbia",151,198,8427
2014,2015,outflow,45,33,NH,"New Hampshire",140,237,6675
2014,2015,outflow,45,02,AK,"Alaska",139,252,5428
2014,2015,outflow,45,49,UT,"Utah",137,255,7449
2014,2015,outflow,45,19,IA,"Iowa",124,254,7126
2014,2015,outflow,45,10,DE,"Delaware",117,203,7879
2014,2015,outflow,45,35,NM,"New Mexico",110,199,5545
2014,2015,outflow,45,44,RI,"Rhode Island",101,161,3967
2014,2015,outflow,45,23,ME,"Maine",99,170,4163
2014,2015,outflow,45,31,NE,"Nebraska",96,179,3449
2014,2015,outflow,45,38,ND,"North Dakota",83,149,3327
2014,2015,outflow,45,50,VT,"Vermont",76,126,3289
2014,2015,outflow,45,30,MT,"Montana",72,141,2937
2014,2015,outflow,45,16,ID,"Idaho",62,126,3151
2014,2015,outflow,45,56,WY,"Wyoming",61,102,2989
2014,2015,outflow,45,46,SD,"South Dakota",56,90,1399
2014,2015,outflow,46,96,SD,"SD Total Migration-US and Foreign",9330,16531,486535
2014,2015,outflow,46,97,SD,"SD Total Migration-US",9157,16232,478560
2014,2015,outflow,46,98,SD,"SD Total Migration-Foreign",173,299,7975
2014,2015,outflow,46,97,SD,"SD Total Migration-Same State",10047,17802,463303
2014,2015,outflow,46,46,SD,"SD Non-migrants",319174,685345,22555006
2014,2015,outflow,46,27,MN,"Minnesota",1169,1965,102346
2014,2015,outflow,46,19,IA,"Iowa",637,1131,26998
2014,2015,outflow,46,38,ND,"North Dakota",631,1163,30881
2014,2015,outflow,46,08,CO,"Colorado",624,972,24656
2014,2015,outflow,46,48,TX,"Texas",592,1073,23822
2014,2015,outflow,46,31,NE,"Nebraska",560,989,22183
2014,2015,outflow,46,04,AZ,"Arizona",512,918,21883
2014,2015,outflow,46,12,FL,"Florida",485,849,44616
2014,2015,outflow,46,06,CA,"California",442,738,17646
2014,2015,outflow,46,56,WY,"Wyoming",299,581,14244
2014,2015,outflow,46,53,WA,"Washington",258,467,11325
2014,2015,outflow,46,30,MT,"Montana",191,343,7632
2014,2015,outflow,46,55,WI,"Wisconsin",187,348,8336
2014,2015,outflow,46,57,FR,"Foreign",173,299,7975
2014,2015,outflow,46,29,MO,"Missouri",158,279,7452
2014,2015,outflow,46,32,NV,"Nevada",150,263,8426
2014,2015,outflow,46,17,IL,"Illinois",143,284,6124
2014,2015,outflow,46,41,OR,"Oregon",132,225,5923
2014,2015,outflow,46,13,GA,"Georgia",126,235,6008
2014,2015,outflow,46,20,KS,"Kansas",124,212,4742
2014,2015,outflow,46,37,NC,"North Carolina",115,219,4548
2014,2015,outflow,46,39,OH,"Ohio",112,214,5318
2014,2015,outflow,46,51,VA,"Virginia",107,190,6163
2014,2015,outflow,46,26,MI,"Michigan",107,194,4203
2014,2015,outflow,46,40,OK,"Oklahoma",104,194,4207
2014,2015,outflow,46,35,NM,"New Mexico",102,187,4342
2014,2015,outflow,46,49,UT,"Utah",96,184,4996
2014,2015,outflow,46,36,NY,"New York",93,150,3641
2014,2015,outflow,46,47,TN,"Tennessee",92,169,4948
2014,2015,outflow,46,18,IN,"Indiana",91,169,4593
2014,2015,outflow,46,16,ID,"Idaho",84,144,4356
2014,2015,outflow,46,42,PA,"Pennsylvania",73,126,3912
2014,2015,outflow,46,21,KY,"Kentucky",64,115,1638
2014,2015,outflow,46,05,AR,"Arkansas",60,116,6700
2014,2015,outflow,46,45,SC,"South Carolina",55,93,2337
2014,2015,outflow,46,02,AK,"Alaska",52,93,2291
2014,2015,outflow,46,24,MD,"Maryland",50,83,2485
2014,2015,outflow,46,01,AL,"Alabama",48,129,2095
2014,2015,outflow,46,22,LA,"Louisiana",46,97,2162
2014,2015,outflow,46,25,MA,"Massachusetts",42,66,1602
2014,2015,outflow,46,34,NJ,"New Jersey",35,53,1429
2014,2015,outflow,46,15,HI,"Hawaii",30,66,1426
2014,2015,outflow,46,23,ME,"Maine",27,54,1664
2014,2015,outflow,46,28,MS,"Mississippi",20,43,676
2014,2015,outflow,46,11,DC,"District Of Columbia",19,21,873
2014,2015,outflow,46,54,WV,"West Virginia",13,28,710
2014,2015,outflow,46,09,CT,"Connecticut",-1,-1,-1
2014,2015,outflow,46,33,NH,"New Hampshire",-1,-1,-1
2014,2015,outflow,46,50,VT,"Vermont",-1,-1,-1
2014,2015,outflow,46,10,DE,"Delaware",-1,-1,-1
2014,2015,outflow,46,44,RI,"Rhode Island",-1,-1,-1
2014,2015,outflow,47,96,TN,"TN Total Migration-US and Foreign",54803,104401,2640688
2014,2015,outflow,47,97,TN,"TN Total Migration-US",53745,102235,2582435
2014,2015,outflow,47,98,TN,"TN Total Migration-Foreign",1058,2166,58252
2014,2015,outflow,47,97,TN,"TN Total Migration-Same State",68439,131493,2759504
2014,2015,outflow,47,47,TN,"TN Non-migrants",2284202,4979878,143879419
2014,2015,outflow,47,12,FL,"Florida",5637,10352,337489
2014,2015,outflow,47,13,GA,"Georgia",5151,10001,232190
2014,2015,outflow,47,48,TX,"Texas",4819,9527,233841
2014,2015,outflow,47,28,MS,"Mississippi",3669,7674,130424
2014,2015,outflow,47,21,KY,"Kentucky",3172,6329,113604
2014,2015,outflow,47,37,NC,"North Carolina",2736,5018,135258
2014,2015,outflow,47,01,AL,"Alabama",2608,5304,124203
2014,2015,outflow,47,06,CA,"California",2570,4524,139139
2014,2015,outflow,47,51,VA,"Virginia",2100,3977,110472
2014,2015,outflow,47,17,IL,"Illinois",1541,2852,62401
2014,2015,outflow,47,39,OH,"Ohio",1509,2942,62510
2014,2015,outflow,47,05,AR,"Arkansas",1358,2690,60703
2014,2015,outflow,47,45,SC,"South Carolina",1357,2526,78670
2014,2015,outflow,47,26,MI,"Michigan",1262,2337,76170
2014,2015,outflow,47,36,NY,"New York",1195,1976,53397
2014,2015,outflow,47,18,IN,"Indiana",1158,2251,46182
2014,2015,outflow,47,08,CO,"Colorado",1147,1914,53138
2014,2015,outflow,47,57,FR,"Foreign",1058,2166,58252
2014,2015,outflow,47,29,MO,"Missouri",986,1867,44841
2014,2015,outflow,47,22,LA,"Louisiana",838,1586,38152
2014,2015,outflow,47,04,AZ,"Arizona",796,1468,36737
2014,2015,outflow,47,53,WA,"Washington",773,1396,38273
2014,2015,outflow,47,42,PA,"Pennsylvania",739,1330,34817
2014,2015,outflow,47,24,MD,"Maryland",543,936,27494
2014,2015,outflow,47,40,OK,"Oklahoma",500,993,20305
2014,2015,outflow,47,55,WI,"Wisconsin",435,802,18627
2014,2015,outflow,47,32,NV,"Nevada",400,735,19470
2014,2015,outflow,47,25,MA,"Massachusetts",385,628,19364
2014,2015,outflow,47,34,NJ,"New Jersey",380,705,17397
2014,2015,outflow,47,41,OR,"Oregon",374,608,15380
2014,2015,outflow,47,27,MN,"Minnesota",372,697,18464
2014,2015,outflow,47,20,KS,"Kansas",365,781,16676
2014,2015,outflow,47,15,HI,"Hawaii",278,580,12809
2014,2015,outflow,47,19,IA,"Iowa",268,509,11213
2014,2015,outflow,47,54,WV,"West Virginia",229,445,10560
2014,2015,outflow,47,49,UT,"Utah",219,443,10303
2014,2015,outflow,47,35,NM,"New Mexico",219,402,9806
2014,2015,outflow,47,31,NE,"Nebraska",181,370,7663
2014,2015,outflow,47,02,AK,"Alaska",178,370,7373
2014,2015,outflow,47,09,CT,"Connecticut",166,277,10478
2014,2015,outflow,47,38,ND,"North Dakota",158,304,8950
2014,2015,outflow,47,11,DC,"District Of Columbia",147,195,7969
2014,2015,outflow,47,46,SD,"South Dakota",120,217,5517
2014,2015,outflow,47,23,ME,"Maine",116,219,5807
2014,2015,outflow,47,30,MT,"Montana",103,194,5461
2014,2015,outflow,47,16,ID,"Idaho",98,234,5830
2014,2015,outflow,47,10,DE,"Delaware",97,222,4093
2014,2015,outflow,47,33,NH,"New Hampshire",89,155,7103
2014,2015,outflow,47,56,WY,"Wyoming",75,146,30006
2014,2015,outflow,47,50,VT,"Vermont",66,112,2431
2014,2015,outflow,47,44,RI,"Rhode Island",63,115,3274
2014,2015,outflow,48,96,TX,"TX Total Migration-US and Foreign",195322,381936,10390594
2014,2015,outflow,48,97,TX,"TX Total Migration-US",187832,365952,9700075
2014,2015,outflow,48,98,TX,"TX Total Migration-Foreign",7490,15984,690519
2014,2015,outflow,48,97,TX,"TX Total Migration-Same State",376186,738659,21338559
2014,2015,outflow,48,48,TX,"TX Non-migrants",9048226,20811746,702167593
